X,Y,Z,formation
425134.7250,5885527.1934,909.6087,02_Marchlyn_Fm
425116.0604,5885539.7828,898.7394,02_Marchlyn_Fm
425097.3958,5885552.3722,887.8702,02_Marchlyn_Fm
425078.7312,5885564.9616,877.0010,02_Marchlyn_Fm
425058.5342,5885578.5847,871.4634,02_Marchlyn_Fm
425038.2973,5885592.2346,866.0646,02_Marchlyn_Fm
425018.0604,5885605.8846,860.6658,02_Marchlyn_Fm
424997.8211,5885619.5362,855.3307,02_Marchlyn_Fm
424977.2593,5885633.4053,858.4704,02_Marchlyn_Fm
424956.6974,5885647.2744,861.6100,02_Marchlyn_Fm
424936.1356,5885661.1436,864.7497,02_Marchlyn_Fm
424915.5884,5885675.0028,867.9731,02_Marchlyn_Fm
424895.7321,5885688.3961,875.1389,02_Marchlyn_Fm
424875.8758,5885701.7893,882.3046,02_Marchlyn_Fm
424856.0195,5885715.1826,889.4703,02_Marchlyn_Fm
424836.1902,5885728.5576,896.7210,02_Marchlyn_Fm
424817.4496,5885741.1983,907.3984,02_Marchlyn_Fm
424798.7091,5885753.8389,918.0758,02_Marchlyn_Fm
424779.9686,5885766.4796,928.7532,02_Marchlyn_Fm
424761.2665,5885779.0943,939.5152,02_Marchlyn_Fm
424743.7292,5885790.9234,952.8386,02_Marchlyn_Fm
424726.1918,5885802.7525,966.1620,02_Marchlyn_Fm
424708.6544,5885814.5816,979.4854,02_Marchlyn_Fm
424691.1224,5885826.4071,992.8188,02_Marchlyn_Fm
424673.7506,5885838.1245,1006.4541,02_Marchlyn_Fm
424656.3788,5885849.8419,1020.0895,02_Marchlyn_Fm
424639.0070,5885861.5593,1033.7249,02_Marchlyn_Fm
424621.6277,5885873.2818,1047.3460,02_Marchlyn_Fm
424604.0226,5885885.1566,1060.5388,02_Marchlyn_Fm
424586.4175,5885897.0314,1073.7316,02_Marchlyn_Fm
424568.8124,5885908.9062,1086.9244,02_Marchlyn_Fm
424551.1077,5885920.8482,1099.5920,02_Marchlyn_Fm
424530.4984,5885934.7494,1096.9439,02_Marchlyn_Fm
424509.8890,5885948.6505,1094.2958,02_Marchlyn_Fm
424489.2797,5885962.5517,1091.6477,02_Marchlyn_Fm
424489.2705,5885962.5579,1070.2430,02_Marchlyn_Fm
424492.8073,5885960.1723,1045.6097,02_Marchlyn_Fm
424496.3441,5885957.7867,1020.9764,02_Marchlyn_Fm
424499.8808,5885955.4011,996.3431,02_Marchlyn_Fm
424508.7813,5885949.3977,973.8353,02_Marchlyn_Fm
424518.0450,5885943.1493,951.4715,02_Marchlyn_Fm
424527.3086,5885936.9009,929.1076,02_Marchlyn_Fm
424536.5723,5885930.6525,906.7438,02_Marchlyn_Fm
424538.1610,5885929.5809,881.9290,02_Marchlyn_Fm
424539.2849,5885928.8227,856.9658,02_Marchlyn_Fm
424540.4089,5885928.0646,832.0025,02_Marchlyn_Fm
424541.5329,5885927.3065,807.0393,02_Marchlyn_Fm
424538.8280,5885929.1310,782.2571,02_Marchlyn_Fm
424536.0876,5885930.9794,757.4766,02_Marchlyn_Fm
424533.3473,5885932.8278,732.6961,02_Marchlyn_Fm
424530.6069,5885934.6761,707.9156,02_Marchlyn_Fm
424522.1242,5885940.3978,685.1134,02_Marchlyn_Fm
424513.6009,5885946.1468,662.3252,02_Marchlyn_Fm
424505.0776,5885951.8958,639.5370,02_Marchlyn_Fm
424496.3826,5885957.7607,616.8881,02_Marchlyn_Fm
424482.0977,5885967.3960,598.7745,02_Marchlyn_Fm
424467.8128,5885977.0313,580.6609,02_Marchlyn_Fm
424453.5279,5885986.6666,562.5473,02_Marchlyn_Fm
424439.1279,5885996.3795,544.5978,02_Marchlyn_Fm
424421.9524,5886007.9646,530.6054,02_Marchlyn_Fm
424404.7768,5886019.5496,516.6131,02_Marchlyn_Fm
424387.6012,5886031.1347,502.6208,02_Marchlyn_Fm
424370.2251,5886042.8550,489.3186,02_Marchlyn_Fm
424349.5655,5886056.7901,487.3195,02_Marchlyn_Fm
424328.9060,5886070.7251,485.3205,02_Marchlyn_Fm
424308.2464,5886084.6602,483.3214,02_Marchlyn_Fm
424287.6217,5886098.5717,482.0556,02_Marchlyn_Fm
424267.2877,5886112.2872,486.8944,02_Marchlyn_Fm
424246.9537,5886126.0026,491.7332,02_Marchlyn_Fm
424226.6197,5886139.7181,496.5719,02_Marchlyn_Fm
424206.3409,5886153.3963,501.6778,02_Marchlyn_Fm
424186.5034,5886166.7769,508.9191,02_Marchlyn_Fm
424166.6660,5886180.1574,516.1605,02_Marchlyn_Fm
424146.8285,5886193.5379,523.4018,02_Marchlyn_Fm
424127.1053,5886206.8414,531.0062,02_Marchlyn_Fm
424108.2817,5886219.5381,541.4688,02_Marchlyn_Fm
424089.4581,5886232.2348,551.9314,02_Marchlyn_Fm
424070.6345,5886244.9315,562.3940,02_Marchlyn_Fm
424051.7056,5886257.6992,572.5294,02_Marchlyn_Fm
424031.9605,5886271.0174,580.1290,02_Marchlyn_Fm
424012.2153,5886284.3357,587.7287,02_Marchlyn_Fm
423992.4702,5886297.6539,595.3283,02_Marchlyn_Fm
423972.6055,5886311.0528,602.1804,02_Marchlyn_Fm
423951.9339,5886324.9960,603.9900,02_Marchlyn_Fm
423931.2623,5886338.9392,605.7996,02_Marchlyn_Fm
423910.5908,5886352.8823,607.6092,02_Marchlyn_Fm
423893.3243,5886364.5287,609.1207,02_Marchlyn_Fm
421196.5635,5885555.2764,1200.0000,05_Fachwen_Fm
421196.0701,5885555.6092,1175.0071,05_Fachwen_Fm
421195.5768,5885555.9420,1150.0142,05_Fachwen_Fm
421195.0834,5885556.2747,1125.0212,05_Fachwen_Fm
421194.5901,5885556.6075,1100.0283,05_Fachwen_Fm
421194.0968,5885556.9402,1075.0354,05_Fachwen_Fm
421193.6034,5885557.2730,1050.0425,05_Fachwen_Fm
421193.1101,5885557.6058,1025.0496,05_Fachwen_Fm
421192.6168,5885557.9385,1000.0567,05_Fachwen_Fm
421192.2214,5885558.2052,975.0619,05_Fachwen_Fm
421192.0543,5885558.3179,950.0627,05_Fachwen_Fm
421191.8873,5885558.4306,925.0635,05_Fachwen_Fm
421191.7202,5885558.5433,900.0643,05_Fachwen_Fm
421192.1507,5885558.2529,875.0936,05_Fachwen_Fm
421193.9540,5885557.0366,850.1884,05_Fachwen_Fm
421195.7572,5885555.8202,825.2832,05_Fachwen_Fm
421197.5605,5885554.6039,800.3780,05_Fachwen_Fm
421199.4839,5885553.3066,775.4869,05_Fachwen_Fm
421201.6834,5885551.8230,750.6281,05_Fachwen_Fm
421203.8828,5885550.3394,725.7692,05_Fachwen_Fm
421206.0823,5885548.8559,700.9104,05_Fachwen_Fm
421208.7836,5885547.0338,676.1408,05_Fachwen_Fm
421212.6214,5885544.4452,651.5731,05_Fachwen_Fm
421216.4592,5885541.8566,627.0054,05_Fachwen_Fm
421220.2970,5885539.2680,602.4378,05_Fachwen_Fm
421224.4392,5885536.4740,577.9486,05_Fachwen_Fm
421229.2707,5885533.2151,553.6374,05_Fachwen_Fm
421234.1022,5885529.9562,529.3262,05_Fachwen_Fm
421238.9338,5885526.6973,505.0149,05_Fachwen_Fm
421244.2467,5885523.1137,480.8672,05_Fachwen_Fm
421250.6391,5885518.8019,457.0860,05_Fachwen_Fm
421257.0316,5885514.4901,433.3048,05_Fachwen_Fm
421263.4241,5885510.1784,409.5236,05_Fachwen_Fm
421270.6168,5885505.3268,386.1278,05_Fachwen_Fm
421279.5586,5885499.2955,363.5741,05_Fachwen_Fm
421288.5005,5885493.2641,341.0205,05_Fachwen_Fm
421297.4423,5885487.2328,318.4669,05_Fachwen_Fm
421306.9963,5885480.7885,296.3153,05_Fachwen_Fm
421317.8518,5885473.4664,275.0187,05_Fachwen_Fm
421328.7072,5885466.1443,253.7221,05_Fachwen_Fm
421339.5627,5885458.8222,232.4255,05_Fachwen_Fm
421351.0968,5885451.0424,211.7041,05_Fachwen_Fm
421364.0297,5885442.3190,192.1684,05_Fachwen_Fm
421376.9626,5885433.5957,172.6328,05_Fachwen_Fm
421389.8955,5885424.8723,153.0971,05_Fachwen_Fm
421403.8529,5885415.4580,134.7728,05_Fachwen_Fm
421419.7885,5885404.7093,118.7877,05_Fachwen_Fm
421435.7240,5885393.9606,102.8026,05_Fachwen_Fm
421451.6596,5885383.2119,86.8175,05_Fachwen_Fm
421468.9292,5885371.5634,73.8070,05_Fachwen_Fm
421488.7416,5885358.1998,66.4664,05_Fachwen_Fm
421508.5539,5885344.8362,59.1257,05_Fachwen_Fm
421528.3662,5885331.4726,51.7850,05_Fachwen_Fm
421548.3973,5885317.9615,45.5518,05_Fachwen_Fm
421568.8259,5885304.1822,41.3329,05_Fachwen_Fm
421589.2546,5885290.4029,37.1139,05_Fachwen_Fm
421609.6833,5885276.6236,32.8950,05_Fachwen_Fm
421630.1926,5885262.7899,29.4303,05_Fachwen_Fm
421650.8401,5885248.8630,27.2570,05_Fachwen_Fm
421671.4876,5885234.9361,25.0837,05_Fachwen_Fm
421692.1351,5885221.0092,22.9104,05_Fachwen_Fm
421712.5205,5885207.2590,19.0191,05_Fachwen_Fm
421732.4574,5885193.8114,12.1865,05_Fachwen_Fm
421752.3942,5885180.3638,5.3539,05_Fachwen_Fm
421772.3311,5885166.9163,-1.4787,05_Fachwen_Fm
421791.6278,5885153.9005,-10.2062,05_Fachwen_Fm
421809.8449,5885141.6129,-22.1288,05_Fachwen_Fm
421828.0621,5885129.3252,-34.0514,05_Fachwen_Fm
421846.2793,5885117.0376,-45.9740,05_Fachwen_Fm
421862.9648,5885105.7831,-60.4394,05_Fachwen_Fm
421877.9940,5885095.6458,-77.6544,05_Fachwen_Fm
421893.0232,5885085.5084,-94.8695,05_Fachwen_Fm
421908.0524,5885075.3711,-112.0845,05_Fachwen_Fm
421921.7533,5885066.1297,-130.7111,05_Fachwen_Fm
421934.0179,5885057.8572,-150.8642,05_Fachwen_Fm
421946.2824,5885049.5846,-171.0172,05_Fachwen_Fm
421958.5470,5885041.3120,-191.1702,05_Fachwen_Fm
421970.7033,5885033.1125,-211.4179,05_Fachwen_Fm
421982.7445,5885024.9907,-231.7660,05_Fachwen_Fm
421994.7856,5885016.8688,-252.1141,05_Fachwen_Fm
422006.8268,5885008.7469,-272.4622,05_Fachwen_Fm
422019.1837,5885000.4121,-292.5270,05_Fachwen_Fm
422031.8753,5884991.8515,-312.2917,05_Fachwen_Fm
422044.5668,5884983.2910,-332.0563,05_Fachwen_Fm
422057.2583,5884974.7304,-351.8210,05_Fachwen_Fm
422070.6277,5884965.7127,-370.8925,05_Fachwen_Fm
422084.7153,5884956.2105,-389.2296,05_Fachwen_Fm
422098.8028,5884946.7083,-407.5667,05_Fachwen_Fm
422112.8904,5884937.2061,-425.9038,05_Fachwen_Fm
422127.5871,5884927.2930,-443.4997,05_Fachwen_Fm
422142.9118,5884916.9564,-460.3314,05_Fachwen_Fm
422158.2365,5884906.6198,-477.1632,05_Fachwen_Fm
422173.5612,5884896.2832,-493.9949,05_Fachwen_Fm
422189.5350,5884885.5087,-509.8756,05_Fachwen_Fm
422206.1740,5884874.2855,-524.7814,05_Fachwen_Fm
422222.8130,5884863.0624,-539.6872,05_Fachwen_Fm
422239.4520,5884851.8392,-554.5931,05_Fachwen_Fm
422256.8682,5884840.0919,-568.0333,05_Fachwen_Fm
422275.0639,5884827.8187,-580.0035,05_Fachwen_Fm
422293.2596,5884815.5455,-591.9736,05_Fachwen_Fm
422305.4605,5884807.3159,-600.0000,05_Fachwen_Fm
421993.9056,5886238.6116,1200.0000,04_Llanberis_Slates_Fm
422001.5004,5886233.4888,1176.7390,04_Llanberis_Slates_Fm
422009.0952,5886228.3660,1153.4779,04_Llanberis_Slates_Fm
422016.6900,5886223.2433,1130.2169,04_Llanberis_Slates_Fm
422024.2848,5886218.1205,1106.9558,04_Llanberis_Slates_Fm
422031.8796,5886212.9978,1083.6948,04_Llanberis_Slates_Fm
422039.4744,5886207.8750,1060.4337,04_Llanberis_Slates_Fm
422047.0692,5886202.7523,1037.1727,04_Llanberis_Slates_Fm
422054.6640,5886197.6295,1013.9116,04_Llanberis_Slates_Fm
422062.2588,5886192.5067,990.6506,04_Llanberis_Slates_Fm
422069.8712,5886187.3721,967.3979,04_Llanberis_Slates_Fm
422077.5856,5886182.1687,944.1942,04_Llanberis_Slates_Fm
422085.3001,5886176.9652,920.9906,04_Llanberis_Slates_Fm
422093.0145,5886171.7618,897.7869,04_Llanberis_Slates_Fm
422100.7571,5886166.5393,874.5970,04_Llanberis_Slates_Fm
422108.6629,5886161.2068,851.4872,04_Llanberis_Slates_Fm
422116.5688,5886155.8742,828.3774,04_Llanberis_Slates_Fm
422124.4746,5886150.5416,805.2677,04_Llanberis_Slates_Fm
422132.9780,5886144.8060,782.5550,04_Llanberis_Slates_Fm
422144.9512,5886136.7300,762.1486,04_Llanberis_Slates_Fm
422156.9243,5886128.6540,741.7422,04_Llanberis_Slates_Fm
422168.8975,5886120.5780,721.3358,04_Llanberis_Slates_Fm
422181.8001,5886111.8751,702.0845,04_Llanberis_Slates_Fm
422199.0679,5886100.2279,688.2582,04_Llanberis_Slates_Fm
422216.3356,5886088.5806,674.4319,04_Llanberis_Slates_Fm
422233.6034,5886076.9334,660.6056,04_Llanberis_Slates_Fm
422251.4659,5886064.8850,648.3894,04_Llanberis_Slates_Fm
422271.5356,5886051.3478,642.1484,04_Llanberis_Slates_Fm
422291.6053,5886037.8106,635.9073,04_Llanberis_Slates_Fm
422311.6750,5886024.2734,629.6662,04_Llanberis_Slates_Fm
422331.7890,5886010.7064,623.6518,04_Llanberis_Slates_Fm
422352.0589,5885997.0341,618.4364,04_Llanberis_Slates_Fm
422372.3288,5885983.3619,613.2210,04_Llanberis_Slates_Fm
422392.5988,5885969.6896,608.0057,04_Llanberis_Slates_Fm
422412.7703,5885956.0838,602.3309,04_Llanberis_Slates_Fm
422432.5967,5885942.7107,595.0461,04_Llanberis_Slates_Fm
422452.4232,5885929.3375,587.7612,04_Llanberis_Slates_Fm
422472.2497,5885915.9644,580.4763,04_Llanberis_Slates_Fm
422491.9732,5885902.6607,572.8285,04_Llanberis_Slates_Fm
422511.3401,5885889.5976,563.9246,04_Llanberis_Slates_Fm
422530.7069,5885876.5345,555.0208,04_Llanberis_Slates_Fm
422550.0738,5885863.4714,546.1169,04_Llanberis_Slates_Fm
422569.2069,5885850.5659,536.5901,04_Llanberis_Slates_Fm
422587.5326,5885838.2051,524.9119,04_Llanberis_Slates_Fm
422605.8582,5885825.8443,513.2337,04_Llanberis_Slates_Fm
422624.1839,5885813.4835,501.5554,04_Llanberis_Slates_Fm
422642.0735,5885801.4168,489.0610,04_Llanberis_Slates_Fm
422658.4633,5885790.3618,473.7586,04_Llanberis_Slates_Fm
422674.8531,5885779.3067,458.4563,04_Llanberis_Slates_Fm
422691.2428,5885768.2517,443.1540,04_Llanberis_Slates_Fm
422707.5347,5885757.2627,427.7041,04_Llanberis_Slates_Fm
422723.5013,5885746.4930,411.7642,04_Llanberis_Slates_Fm
422739.4680,5885735.7234,395.8243,04_Llanberis_Slates_Fm
422755.4346,5885724.9538,379.8843,04_Llanberis_Slates_Fm
422771.3571,5885714.2139,363.8809,04_Llanberis_Slates_Fm
422787.1326,5885703.5732,347.6666,04_Llanberis_Slates_Fm
422802.9082,5885692.9324,331.4522,04_Llanberis_Slates_Fm
422818.6838,5885682.2917,315.2379,04_Llanberis_Slates_Fm
422834.2623,5885671.7838,298.7611,04_Llanberis_Slates_Fm
422849.1909,5885661.7143,281.4192,04_Llanberis_Slates_Fm
422864.1195,5885651.6449,264.0773,04_Llanberis_Slates_Fm
422879.0482,5885641.5754,246.7354,04_Llanberis_Slates_Fm
422893.9763,5885631.5062,229.3929,04_Llanberis_Slates_Fm
422908.9028,5885621.4382,212.0483,04_Llanberis_Slates_Fm
422923.8293,5885611.3701,194.7038,04_Llanberis_Slates_Fm
422938.7558,5885601.3021,177.3592,04_Llanberis_Slates_Fm
422953.6869,5885591.2309,160.0204,04_Llanberis_Slates_Fm
422968.6331,5885581.1496,142.7006,04_Llanberis_Slates_Fm
422983.5794,5885571.0682,125.3808,04_Llanberis_Slates_Fm
422998.5256,5885560.9868,108.0610,04_Llanberis_Slates_Fm
423013.6644,5885550.7756,90.9977,04_Llanberis_Slates_Fm
423029.4376,5885540.1364,74.7800,04_Llanberis_Slates_Fm
423045.2108,5885529.4973,58.5623,04_Llanberis_Slates_Fm
423060.9840,5885518.8581,42.3446,04_Llanberis_Slates_Fm
423076.7589,5885508.2178,26.1293,04_Llanberis_Slates_Fm
423092.5392,5885497.5738,9.9216,04_Llanberis_Slates_Fm
423108.3195,5885486.9299,-6.2860,04_Llanberis_Slates_Fm
423124.0999,5885476.2859,-22.4937,04_Llanberis_Slates_Fm
423140.0447,5885465.5310,-38.4550,04_Llanberis_Slates_Fm
423156.5318,5885454.4103,-53.6044,04_Llanberis_Slates_Fm
423173.0189,5885443.2896,-68.7539,04_Llanberis_Slates_Fm
423189.5060,5885432.1689,-83.9034,04_Llanberis_Slates_Fm
423206.3868,5885420.7827,-98.3265,04_Llanberis_Slates_Fm
423224.5039,5885408.5626,-110.4690,04_Llanberis_Slates_Fm
423242.6209,5885396.3425,-122.6116,04_Llanberis_Slates_Fm
423260.7379,5885384.1224,-134.7542,04_Llanberis_Slates_Fm
423279.0215,5885371.7899,-146.5021,04_Llanberis_Slates_Fm
423297.8207,5885359.1098,-157.0286,04_Llanberis_Slates_Fm
423316.6198,5885346.4296,-167.5550,04_Llanberis_Slates_Fm
423335.4189,5885333.7494,-178.0814,04_Llanberis_Slates_Fm
423354.3276,5885320.9954,-188.3017,04_Llanberis_Slates_Fm
423373.5726,5885308.0144,-197.5820,04_Llanberis_Slates_Fm
423392.8177,5885295.0335,-206.8624,04_Llanberis_Slates_Fm
423412.0627,5885282.0525,-216.1427,04_Llanberis_Slates_Fm
423426.5523,5885272.2792,-223.1298,04_Llanberis_Slates_Fm
422710.1102,5885755.5255,1194.6021,01_Nant_Ffrancon_Fm
422722.5191,5885747.1556,1185.2164,01_Nant_Ffrancon_Fm
422740.3142,5885735.1526,1172.3999,01_Nant_Ffrancon_Fm
422758.1093,5885723.1496,1159.5835,01_Nant_Ffrancon_Fm
422776.2248,5885710.9306,1147.4493,01_Nant_Ffrancon_Fm
422794.4907,5885698.6101,1135.6358,01_Nant_Ffrancon_Fm
422812.7567,5885686.2895,1123.8222,01_Nant_Ffrancon_Fm
422831.0226,5885673.9690,1112.0087,01_Nant_Ffrancon_Fm
422849.6549,5885661.4014,1101.0593,01_Nant_Ffrancon_Fm
422868.2891,5885648.8325,1090.1145,01_Nant_Ffrancon_Fm
422886.9233,5885636.2635,1079.1697,01_Nant_Ffrancon_Fm
422905.6618,5885623.6242,1068.4987,01_Nant_Ffrancon_Fm
422924.6808,5885610.7958,1058.5634,01_Nant_Ffrancon_Fm
422943.6998,5885597.9673,1048.6282,01_Nant_Ffrancon_Fm
422962.7187,5885585.1389,1038.6929,01_Nant_Ffrancon_Fm
422981.9600,5885572.1605,1029.4082,01_Nant_Ffrancon_Fm
423001.2594,5885559.1428,1020.2938,01_Nant_Ffrancon_Fm
423020.6450,5885546.0671,1011.4651,01_Nant_Ffrancon_Fm
423040.2922,5885532.8149,1003.5047,01_Nant_Ffrancon_Fm
423059.9393,5885519.5627,995.5444,01_Nant_Ffrancon_Fm
423080.0492,5885505.9985,989.5514,01_Nant_Ffrancon_Fm
423100.2354,5885492.3827,983.8831,01_Nant_Ffrancon_Fm
423120.5694,5885478.6673,979.1712,01_Nant_Ffrancon_Fm
423141.0926,5885464.8242,975.6829,01_Nant_Ffrancon_Fm
423161.6158,5885450.9811,972.1946,01_Nant_Ffrancon_Fm
423182.2451,5885437.0665,970.0332,01_Nant_Ffrancon_Fm
423202.9426,5885423.1058,968.7255,01_Nant_Ffrancon_Fm
423223.6402,5885409.1451,967.4178,01_Nant_Ffrancon_Fm
423244.2861,5885395.2193,968.7529,01_Nant_Ffrancon_Fm
423264.9095,5885381.3086,971.2365,01_Nant_Ffrancon_Fm
423285.5291,5885367.4005,973.7416,01_Nant_Ffrancon_Fm
423305.2196,5885354.1191,981.5446,01_Nant_Ffrancon_Fm
423324.9101,5885340.8377,989.3477,01_Nant_Ffrancon_Fm
423343.3671,5885328.3883,1000.6478,01_Nant_Ffrancon_Fm
423361.6826,5885316.0344,1012.3494,01_Nant_Ffrancon_Fm
423379.1323,5885304.2643,1025.8060,01_Nant_Ffrancon_Fm
423396.3970,5885292.6192,1039.6379,01_Nant_Ffrancon_Fm
423412.7443,5885281.5928,1054.9608,01_Nant_Ffrancon_Fm
423428.7201,5885270.8170,1070.8873,01_Nant_Ffrancon_Fm
423444.2150,5885260.3655,1087.4511,01_Nant_Ffrancon_Fm
423458.8591,5885250.4880,1105.1425,01_Nant_Ffrancon_Fm
423473.5031,5885240.6104,1122.8339,01_Nant_Ffrancon_Fm
423488.0368,5885230.8074,1140.6573,01_Nant_Ffrancon_Fm
423502.5604,5885221.0111,1158.4925,01_Nant_Ffrancon_Fm
423517.1770,5885211.1520,1176.2158,01_Nant_Ffrancon_Fm
423531.9425,5885201.1926,1193.7598,01_Nant_Ffrancon_Fm
423532.6504,5885200.7151,1194.6021,01_Nant_Ffrancon_Fm
426434.3198,5883243.5144,1194.6021,01_Nant_Ffrancon_Fm
426442.6359,5883237.9051,1188.3944,01_Nant_Ffrancon_Fm
426460.2600,5883226.0175,1175.2385,01_Nant_Ffrancon_Fm
426477.8841,5883214.1299,1162.0827,01_Nant_Ffrancon_Fm
426495.5082,5883202.2423,1148.9268,01_Nant_Ffrancon_Fm
426513.1323,5883190.3547,1135.7709,01_Nant_Ffrancon_Fm
426529.9484,5883179.0120,1121.3345,01_Nant_Ffrancon_Fm
426545.1573,5883168.7536,1104.3506,01_Nant_Ffrancon_Fm
426560.3661,5883158.4951,1087.3667,01_Nant_Ffrancon_Fm
426575.5750,5883148.2366,1070.3827,01_Nant_Ffrancon_Fm
426590.7838,5883137.9781,1053.3988,01_Nant_Ffrancon_Fm
426605.9405,5883127.7547,1036.3623,01_Nant_Ffrancon_Fm
426617.0900,5883120.2343,1015.2879,01_Nant_Ffrancon_Fm
426628.2395,5883112.7139,994.2134,01_Nant_Ffrancon_Fm
426639.3889,5883105.1935,973.1389,01_Nant_Ffrancon_Fm
426650.5384,5883097.6731,952.0645,01_Nant_Ffrancon_Fm
426661.6879,5883090.1527,930.9900,01_Nant_Ffrancon_Fm
426672.8373,5883082.6323,909.9156,01_Nant_Ffrancon_Fm
426683.9868,5883075.1119,888.8411,01_Nant_Ffrancon_Fm
426693.8279,5883068.4740,870.2398,01_Nant_Ffrancon_Fm
423659.6126,5883893.9288,-196.1457,03_Bronllwyd_Grit_Fm
423680.0897,5883880.1168,-192.2835,03_Bronllwyd_Grit_Fm
423700.5668,5883866.3049,-188.4212,03_Bronllwyd_Grit_Fm
423721.0439,5883852.4929,-184.5590,03_Bronllwyd_Grit_Fm
423741.5262,5883838.6774,-181.0975,03_Bronllwyd_Grit_Fm
423762.0934,5883824.8046,-184.1857,03_Bronllwyd_Grit_Fm
423782.6606,5883810.9319,-187.2739,03_Bronllwyd_Grit_Fm
423803.2278,5883797.0591,-190.3620,03_Bronllwyd_Grit_Fm
423823.8028,5883783.1811,-193.3457,03_Bronllwyd_Grit_Fm
423844.4966,5883769.2230,-194.7387,03_Bronllwyd_Grit_Fm
423865.1903,5883755.2649,-196.1316,03_Bronllwyd_Grit_Fm
423885.8841,5883741.3068,-197.5245,03_Bronllwyd_Grit_Fm
423906.5444,5883727.3712,-198.4055,03_Bronllwyd_Grit_Fm
423926.8026,5883713.7069,-193.1244,03_Bronllwyd_Grit_Fm
423947.0609,5883700.0425,-187.8433,03_Bronllwyd_Grit_Fm
423967.3191,5883686.3782,-182.5623,03_Bronllwyd_Grit_Fm
423987.4744,5883672.7832,-176.8914,03_Bronllwyd_Grit_Fm
424006.5327,5883659.9283,-167.0664,03_Bronllwyd_Grit_Fm
424025.5910,5883647.0733,-157.2415,03_Bronllwyd_Grit_Fm
424044.6493,5883634.2183,-147.4165,03_Bronllwyd_Grit_Fm
424063.5484,5883621.4707,-137.2331,03_Bronllwyd_Grit_Fm
424080.8859,5883609.7764,-123.5343,03_Bronllwyd_Grit_Fm
424098.2233,5883598.0821,-109.8356,03_Bronllwyd_Grit_Fm
424115.5608,5883586.3879,-96.1368,03_Bronllwyd_Grit_Fm
424132.8597,5883574.7196,-82.3695,03_Bronllwyd_Grit_Fm
424149.8113,5883563.2856,-67.9852,03_Bronllwyd_Grit_Fm
424166.7629,5883551.8516,-53.6010,03_Bronllwyd_Grit_Fm
424183.7145,5883540.4176,-39.2168,03_Bronllwyd_Grit_Fm
424200.8013,5883528.8924,-25.0973,03_Bronllwyd_Grit_Fm
424219.0803,5883516.5631,-13.3131,03_Bronllwyd_Grit_Fm
424237.3592,5883504.2338,-1.5288,03_Bronllwyd_Grit_Fm
424255.6381,5883491.9045,10.2555,03_Bronllwyd_Grit_Fm
424274.0757,5883479.4682,21.5798,03_Bronllwyd_Grit_Fm
424293.8910,5883466.1026,28.9087,03_Bronllwyd_Grit_Fm
424313.7064,5883452.7370,36.2376,03_Bronllwyd_Grit_Fm
424333.5217,5883439.3714,43.5664,03_Bronllwyd_Grit_Fm
424353.4307,5883425.9426,50.2031,03_Bronllwyd_Grit_Fm
424374.1496,5883411.9675,50.8574,03_Bronllwyd_Grit_Fm
424394.8684,5883397.9925,51.5117,03_Bronllwyd_Grit_Fm
424415.5873,5883384.0175,52.1660,03_Bronllwyd_Grit_Fm
424436.0496,5883370.2154,51.2543,03_Bronllwyd_Grit_Fm
424455.0056,5883357.4295,41.1454,03_Bronllwyd_Grit_Fm
424473.9616,5883344.6435,31.0365,03_Bronllwyd_Grit_Fm
424492.9175,5883331.8575,20.9276,03_Bronllwyd_Grit_Fm
424511.5306,5883319.3029,10.0844,03_Bronllwyd_Grit_Fm
424528.5209,5883307.8428,-4.2332,03_Bronllwyd_Grit_Fm
424545.5112,5883296.3827,-18.5509,03_Bronllwyd_Grit_Fm
424562.5015,5883284.9226,-32.8686,03_Bronllwyd_Grit_Fm
424579.2774,5883273.6071,-47.5211,03_Bronllwyd_Grit_Fm
424595.0566,5883262.9639,-63.7304,03_Bronllwyd_Grit_Fm
424610.8357,5883252.3207,-79.9397,03_Bronllwyd_Grit_Fm
424626.6149,5883241.6776,-96.1490,03_Bronllwyd_Grit_Fm
424642.0951,5883231.2360,-106.1926,03_Bronllwyd_Grit_Fm
424656.2007,5883221.7216,-87.8757,03_Bronllwyd_Grit_Fm
424670.3063,5883212.2073,-69.5587,03_Bronllwyd_Grit_Fm
424672.6556,5883210.6227,-45.3377,03_Bronllwyd_Grit_Fm
424673.4946,5883210.0568,-20.3582,03_Bronllwyd_Grit_Fm
424674.3336,5883209.4909,4.6213,03_Bronllwyd_Grit_Fm
424675.1726,5883208.9249,29.6008,03_Bronllwyd_Grit_Fm
424690.7579,5883198.4125,45.2104,03_Bronllwyd_Grit_Fm
424707.3622,5883187.2128,60.1725,03_Bronllwyd_Grit_Fm
424723.9665,5883176.0131,75.1345,03_Bronllwyd_Grit_Fm
424740.9531,5883164.5555,89.0898,03_Bronllwyd_Grit_Fm
424761.1911,5883150.9047,94.4824,03_Bronllwyd_Grit_Fm
424781.4291,5883137.2540,99.8751,03_Bronllwyd_Grit_Fm
424801.6671,5883123.6033,105.2677,03_Bronllwyd_Grit_Fm
424821.9433,5883109.9268,110.3855,03_Bronllwyd_Grit_Fm
424842.5331,5883096.0389,113.2465,03_Bronllwyd_Grit_Fm
424863.1229,5883082.1509,116.1076,03_Bronllwyd_Grit_Fm
